,Age,Gender,Race,Offenses Severity,Arrest Day of Week,Arrest Date,Arrest Month,Arrest Year,Temperature,Weather Condition,Incident Location,Incident Latitude,Incident Longitude,Incident Neighborhood,Incident Zone
15767,19.0,M,B,M,Monday,13,August,2018,80.79,Clear,"Samantha WY & Sharp WY Pittsburgh, PA 15206",40.47042425,-79.92748284,East Liberty,5
15768,49.0,M,B,M,Monday,13,August,2018,80.79,Clear,"90 Block Harwood ST Pittsburgh, PA 15211",40.42327814,-80.00383194,Chateau,3
15769,28.0,F,B,M,Monday,13,August,2018,80.79,Clear,"Fleming AV & Termon AV Pittsburgh, PA 15212",40.48228142,-80.03988051,Brighton Heights,1
15770,30.0,M,B,M,Monday,13,August,2018,80.79,Clear,"7200 Block Susquehanna ST Pittsburgh, PA 15208",0.0,0.0,Homewood South,5
15771,31.0,M,B,M,Monday,13,August,2018,80.79,Clear,"500 Block Paulson AV Pittsburgh, PA 15206",40.46325248,-79.91209878,Larimer,5
15772,40.0,M,B,F,Monday,13,August,2018,80.79,Clear,"2100 Block Rose ST Pittsburgh, PA 15219",40.44396729,-79.9767138,Middle Hill,2
15773,27.0,M,W,M,Monday,13,August,2018,80.79,Clear,"200 Block Federal ST Pittsburgh, PA 15212",40.44842131,-80.00396354,North Shore,1
15774,35.0,M,W,F,Monday,13,August,2018,80.79,Clear,"E Carson ST & S 10th ST Pittsburgh, PA 15203",40.42871047,-79.98857628,South Side Flats,3
15775,48.0,M,B,F,Monday,13,August,2018,80.79,Clear,"100 Block The Boulevard Pittsburgh, PA 15210",40.40091342,-79.98853277,Carrick,3
15776,24.0,M,B,F,Monday,13,August,2018,80.79,Clear,"Greenfield AV & Kaercher ST Pittsburgh, PA 15207",40.42531792,-79.94380799,Greenfield,4
15777,30.0,M,B,M,Monday,13,August,2018,80.79,Clear,"1600 Block Westmoreland ST Pittsburgh, PA 15206",40.46950687,-79.89214226,Lincoln-Lemington-Belmar,5
15778,16.0,M,B,F,Monday,13,August,2018,80.79,Clear,"100 Block Hazlett ST Pittsburgh, PA 15214",40.47712209,-80.00164753,Northview Heights,1
15779,13.0,F,W,M,Monday,13,August,2018,80.79,Clear,"1100 Block Brownsville RD Pittsburgh, PA 15210",40.40494732,-79.99090255,Carrick,3
15780,26.0,M,U,M,Monday,13,August,2018,80.79,Clear,"3400 Block Ligonier ST Pittsburgh, PA 15201",40.46211484,-79.96650720000001,Lower Lawrenceville,2
15781,51.0,F,W,M,Monday,13,August,2018,80.79,Clear,"1800 Block Jancey ST Pittsburgh, PA 15206",40.48592429,-79.92650215,Morningside,5
15782,38.0,M,W,M,Monday,13,August,2018,80.79,Clear,"Augusta ST & Grandview AV Pittsburgh, PA 15211",40.43969951,-80.02195463,Duquesne Heights,3
15783,23.0,F,B,F,Monday,13,August,2018,80.79,Clear,"2500 Block Park Hill DR Pittsburgh, PA 15221",40.456114,-79.87322715,East Hills,5
15784,26.0,M,W,M,Monday,13,August,2018,80.79,Clear,"3400 Block Ligonier ST Pittsburgh, PA 15201",40.46211484,-79.96650720000001,Lower Lawrenceville,2
15785,30.0,M,W,F,Monday,13,August,2018,80.79,Clear,"200 Block Platt AV Pittsburgh, PA 15216",0.0,0.0,Beechview,6
15786,47.0,F,B,M,Monday,13,August,2018,80.79,Clear,"8600 Block Bricelyn ST Pittsburgh, PA 15221",40.45786478,-79.87435923,East Hills,5
15787,39.0,M,B,M,Monday,13,August,2018,80.79,Clear,"2500 Block Parkhill DR Pittsburgh, PA 15221",40.456114,-79.87322715,East Hills,5
15788,33.0,M,B,M,Monday,13,August,2018,80.79,Clear,"200 Block Dinwiddie ST Pittsburgh, PA 15219",40.43908196,-79.98071305,Crawford-Roberts,2
15789,18.0,M,B,M,Monday,13,August,2018,80.79,Clear,"1000 Block Woodlow ST Pittsburgh, PA 15205",40.44580307,-80.05238897,Crafton Heights,6
15790,32.0,M,W,M,Monday,13,August,2018,80.79,Clear,"1100 Block Watson ST Pittsburgh, PA 15219",0.0,0.0,Bluff,2
15791,35.0,M,B,M,Monday,13,August,2018,80.79,Clear,"1700 Block Belleau DR Pittsburgh, PA 15212",0.0,0.0,Fineview,1
15792,29.0,F,B,M,Monday,13,August,2018,80.79,Clear,"Broad ST & N St Clair ST Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15793,44.0,F,W,F,Monday,13,August,2018,80.79,Clear,"6200 Block Penn AV Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15794,31.0,M,W,M,Monday,13,August,2018,80.79,Clear,"800 Block Lovitt WY Pittsburgh, PA 15212",0.0,0.0,East Allegheny,1
15795,31.0,M,B,M,Monday,13,August,2018,80.79,Clear,"Winslow ST & Winfield ST Pittsburgh, PA 15206",0.0,0.0,Larimer,5
15796,28.0,M,W,M,Monday,13,August,2018,80.79,Clear,"1500 Block Chelton AV Pittsburgh, PA 15226",0.0,0.0,Brookline,6
15797,24.0,F,W,M,Monday,13,August,2018,80.79,Clear,"1500 Block Chelton AV Pittsburgh, PA 15226",0.0,0.0,Brookline,6
15798,38.0,M,B,M,Monday,13,August,2018,80.79,Clear,"3100 Block California AV Pittsburgh, PA 15212",0.0,0.0,Marshall-Shadeland,1
15799,19.0,M,B,M,Monday,13,August,2018,80.79,Clear,"900 Block Millerdale ST Pittsburgh, PA 15201",40.475592394589206,-79.9378189802915,Stanton Heights,5
15800,42.0,M,W,M,Tuesday,14,August,2018,73.75,Overcast,"1600 Block Leolyn ST Pittsburgh, PA 15210",0.0,0.0,Carrick,3
15801,59.0,M,B,F,Tuesday,14,August,2018,73.75,Overcast,"5300 Block Penn AV Pittsburgh, PA 15224",40.46438306,-79.93844575,Garfield,5
15802,29.0,M,W,F,Tuesday,14,August,2018,73.75,Overcast,"1200 Block Federal ST Pittsburgh, PA 15212",40.45603437,-80.00649197,Central North Side,1
15803,20.0,M,B,M,Tuesday,14,August,2018,73.75,Overcast,"600 Block Climax ST Pittsburgh, PA 15210",40.41992014,-79.99730879,Allentown,3
15804,33.0,M,B,M,Tuesday,14,August,2018,73.75,Overcast,"7300 Block Stranahan ST Pittsburgh, PA 15206",0.0,0.0,Homewood North,5
15805,26.0,M,O,M,Tuesday,14,August,2018,73.75,Overcast,"100 Block Art Rooney AV Pittsburgh, PA 15212",40.445707,-80.01509265,North Shore,1
15806,17.0,F,O,F,Tuesday,14,August,2018,73.75,Overcast,"900 Block Mina ST Pittsburgh, PA 15212",40.46895742,-79.99918754,Spring Hill-City View,1
15807,19.0,M,W,M,Tuesday,14,August,2018,73.75,Overcast,"Devlin Field Pittsburgh, PA 15210",0.0,0.0,Arlington,3
15808,16.0,F,B,F,Tuesday,14,August,2018,73.75,Overcast,"6900 Block Frankstown AV Pittsburgh, PA 15208",0.0,0.0,Homewood West,5
15809,25.0,F,B,F,Tuesday,14,August,2018,73.75,Overcast,"Bausman ST & Knox AV Pittsburgh, PA 15210",0.0,0.0,Knoxville,3
15810,23.0,F,B,F,Tuesday,14,August,2018,73.75,Overcast,"N St Clair ST & Broad ST Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15811,34.0,M,W,F,Tuesday,14,August,2018,73.75,Overcast,"S Mathilda ST & Cypress ST Pittsburgh, PA 15224",0.0,0.0,Bloomfield,5
15812,39.0,M,W,M,Tuesday,14,August,2018,73.75,Overcast,"6300 Block Shakespeare ST Pittsburgh, PA 15206",0.0,0.0,Shadyside,4
15813,28.0,M,W,M,Tuesday,14,August,2018,73.75,Overcast,"1200 Block Spring Garden AV Pittsburgh, PA 15212",40.46027636,-79.99152487,Spring Garden,1
15814,26.0,M,W,M,Tuesday,14,August,2018,73.75,Overcast,"200 Block Gross ST Pittsburgh, PA 15224",40.46472852,-79.94452727,Bloomfield,5
15815,28.0,M,B,M,Tuesday,14,August,2018,73.75,Overcast,"2600 Block Ellis ST Pittsburgh, PA 15214",40.47108142,-80.01068274,Perry South,1
15816,25.0,M,B,M,Tuesday,14,August,2018,73.75,Overcast,"N St Clair ST & Broad ST Pittsburgh, PA 15206",40.46384664,-79.92821146,East Liberty,5
15817,36.0,M,B,F,Tuesday,14,August,2018,73.75,Overcast,"300 Block Oak Hill DR Pittsburgh, PA 15213",40.44129004,-79.97000731,Terrace Village,2
15818,24.0,M,B,F,Wednesday,15,August,2018,80.26,Clear,"300 Block Meyran AV Pittsburgh, PA 15213",40.43895176,-79.95670629,Central Oakland,4
15819,51.0,M,B,F,Wednesday,15,August,2018,80.26,Clear,"1300 Block E Carson ST Pittsburgh, PA 15203",40.42861493,-79.98517842,South Side Flats,3
15820,27.0,M,W,F,Wednesday,15,August,2018,80.26,Clear,"1100 Block Sarah ST Pittsburgh, PA 15203",40.42771096,-79.98746794,South Side Flats,3
15821,16.0,F,B,F,Wednesday,15,August,2018,80.26,Clear,"900 Block Agnew RD Pittsburgh, PA 15207",40.40024703,-79.96619263,South Side Slopes,4
15822,31.0,M,B,M,Wednesday,15,August,2018,80.26,Clear,"200 Block Elmore ST Pittsburgh, PA 15219",40.44183546,-79.97541159999999,Central Business District,2
15823,68.0,M,B,M,Wednesday,15,August,2018,80.26,Clear,"3500 Block Camp ST Pittsburgh, PA 15219",40.45340007,-79.95806713,Upper Hill,2
15824,46.0,F,W,M,Wednesday,15,August,2018,80.26,Clear,"3000 Block Frederick ST Pittsburgh, PA 15212",40.47185754,-80.03032935,Marshall-Shadeland,1
15825,55.0,M,W,F,Wednesday,15,August,2018,80.26,Clear,"900 Block Freeport RD Pittsburgh, PA 15238",40.486118499999996,-79.89235294,Strip District,5
15826,26.0,M,B,M,Wednesday,15,August,2018,80.26,Clear,"2500 Block Chauncey DR Pittsburgh, PA 15219",40.4509833,-79.97383971,Bedford Dwellings,2
15827,32.0,F,W,M,Wednesday,15,August,2018,80.26,Clear,"Saw Mill Run BL & Library RD Pittsburgh, PA 15227",40.38223319,-79.99597718,Overbrook,3
15828,36.0,M,W,M,Wednesday,15,August,2018,80.26,Clear,"Saw Mill Run BL & Library RD Pittsburgh, PA 15227",40.38223319,-79.99597718,Overbrook,3
15829,34.0,M,B,M,Wednesday,15,August,2018,80.26,Clear,"Baldwin RD & Calera ST Pittsburgh, PA 15207",40.38005604,-79.93532681,Hays,4
15830,53.0,F,B,M,Wednesday,15,August,2018,80.26,Clear,"7200 Block Bennett ST Pittsburgh, PA 15208",40.45645609,-79.896632,Homewood South,5
15831,62.0,F,B,M,Wednesday,15,August,2018,80.26,Clear,"7200 Block Bennett ST Pittsburgh, PA 15208",40.45645609,-79.896632,Homewood South,5
15832,38.0,M,W,M,Wednesday,15,August,2018,80.26,Clear,"1800 Block Noblestown RD Pittsburgh, PA 15205",0.0,0.0,Westwood,6
15833,30.0,M,B,F,Wednesday,15,August,2018,80.26,Clear,"1800 Block Centre AV Pittsburgh, PA 15219",0.0,0.0,Crawford-Roberts,2
15834,36.0,M,W,M,Wednesday,15,August,2018,80.26,Clear,"2300 Block Wharton ST Pittsburgh, PA 15203",0.0,0.0,South Side Flats,3
15835,53.0,M,W,F,Wednesday,15,August,2018,80.26,Clear,"1000 Block Brookline BL Pittsburgh, PA 15226",40.39211955,-80.01770385,Brookline,6
15836,59.0,F,W,F,Wednesday,15,August,2018,80.26,Clear,"East Liberty BL & N Highland AV Pittsburgh, PA 15206",40.46588982,-79.92279757,East Liberty,5
15837,18.0,M,B,F,Thursday,16,August,2018,82.83,Clear,"7100 Block Jonathan ST Pittsburgh, PA 15208",0.0,0.0,Point Breeze North,4
15838,32.0,M,W,M,Thursday,16,August,2018,82.83,Clear,"2600 Block Railroad ST Pittsburgh, PA 15222",40.45629855,-79.98003507,Strip District,2
15839,16.0,M,B,F,Thursday,16,August,2018,82.83,Clear,"Chislett ST & Bryant ST Pittsburgh, PA 15206",40.47917255,-79.92882436,Morningside,5
15840,21.0,F,B,F,Thursday,16,August,2018,82.83,Clear,"600 Block Liberty AV Pittsburgh, PA 15222",40.44178095,-80.00162377,Central Business District,2
15841,61.0,M,B,M,Thursday,16,August,2018,82.83,Clear,"2nd AV & Brady ST Pittsburgh, PA 15219",0.0,0.0,Bluff,2
15842,49.0,M,B,F,Thursday,16,August,2018,82.83,Clear,"2100 Block Mazette PL Pittsburgh, PA 15205",0.0,0.0,Fairywood,6
15843,33.0,M,W,F,Thursday,16,August,2018,82.83,Clear,"3600 Block Mintwood ST Pittsburgh, PA 15201",0.0,0.0,Lower Lawrenceville,2
15844,34.0,M,B,M,Thursday,16,August,2018,82.83,Clear,"1400 Block Halsey PL Pittsburgh, PA 15212",0.0,0.0,Marshall-Shadeland,1
15845,40.0,M,B,M,Thursday,16,August,2018,82.83,Clear,"1400 Block Halsey PL Pittsburgh, PA 15212",0.0,0.0,Marshall-Shadeland,1
15846,43.0,M,H,M,Thursday,16,August,2018,82.83,Clear,"2300 Block Saranac AV Pittsburgh, PA 15216",0.0,0.0,Beechview,6
15847,37.0,F,B,M,Thursday,16,August,2018,82.83,Clear,"700 Block Forbes AV & Murray AV Pittsburgh, PA 15217",0.0,0.0,Squirrel Hill North,4
15848,49.0,M,B,M,Thursday,16,August,2018,82.83,Clear,"Felicia WY & Sterrett ST Pittsburgh, PA 15208",0.0,0.0,Homewood South,5
15849,22.0,F,B,F,Thursday,16,August,2018,82.83,Clear,"400 Block W Elizabeth ST Pittsburgh, PA 15207",0.0,0.0,Hazelwood,4
15850,50.0,M,B,M,Thursday,16,August,2018,82.83,Clear,"7200 Block Felicia WY Pittsburgh, PA 15208",0.0,0.0,Homewood South,5
15851,19.0,F,W,M,Thursday,16,August,2018,82.83,Clear,"Bausman ST & Bernd ST Pittsburgh, PA 15210",0.0,0.0,Beltzhoover,3
15852,48.0,M,B,F,Thursday,16,August,2018,82.83,Clear,"Southern AV & Simms ST Pittsburgh, PA 15211",0.0,0.0,Mount Washington,3
15853,36.0,M,B,M,Thursday,16,August,2018,82.83,Clear,"Broad ST & Sheridan AV Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15854,21.0,F,B,M,Thursday,16,August,2018,82.83,Clear,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",0.0,0.0,Central Business District,2
15855,45.0,F,A,M,Thursday,16,August,2018,82.83,Clear,"Commonwealth PL & Liberty AV Pittsburgh, PA 15222",0.0,0.0,Central Business District,2
15856,60.0,F,W,M,Thursday,16,August,2018,82.83,Clear,"1400 Block Locust ST Pittsburgh, PA 15219",40.43604397,-79.98545870000001,Bluff,2
15857,44.0,M,B,M,Thursday,16,August,2018,82.83,Clear,"2300 Block Centre AV Pittsburgh, PA 15219",40.4452063255589,-79.97395014173959,Middle Hill,2
15858,25.0,F,B,M,Friday,17,August,2018,77.48,Overcast,"500 Block Boggston AV Pittsburgh, PA 15210",40.41658345,-80.0100485,Beltzhoover,3
15859,48.0,M,W,M,Friday,17,August,2018,77.48,Overcast,"400 Block Sinton AV Pittsburgh, PA 15210",0.0,0.0,Carrick,3
15860,41.0,M,W,M,Friday,17,August,2018,77.48,Overcast,"56th ST & Carnegie ST Pittsburgh, PA 15201",40.48385004,-79.94739835,Upper Lawrenceville,2
15861,16.0,M,B,M,Friday,17,August,2018,77.48,Overcast,"2100 Block East Hills DR Pittsburgh, PA 15221",0.0,0.0,East Hills,5
15862,30.0,U,B,F,Friday,17,August,2018,77.48,Overcast,"500 Block Liberty AV Pittsburgh, PA 15222",40.44121755,-80.0035931,Central Business District,2
15863,28.0,M,W,F,Friday,17,August,2018,77.48,Overcast,"1300 Block Tell ST Pittsburgh, PA 15212",0.0,0.0,Spring Garden,1
15864,38.0,M,W,M,Friday,17,August,2018,77.48,Overcast,"5000 Block Lougean AV Pittsburgh, PA 15207",0.0,0.0,Lincoln Place,4
15865,23.0,F,W,M,Friday,17,August,2018,77.48,Overcast,"500 Block S Mathilda ST Pittsburgh, PA 15224",0.0,0.0,Bloomfield,5
15866,22.0,M,B,M,Friday,17,August,2018,77.48,Overcast,"500 Block Brownsville RD Pittsburgh, PA 15210",40.41196568,-79.98984845,Knoxville,3
15867,56.0,M,W,M,Friday,17,August,2018,77.48,Overcast,"Bartlett ST & Serpentine RD Pittsburgh, PA 15217",0.0,0.0,Squirrel Hill South,4
15868,28.0,M,W,M,Friday,17,August,2018,77.48,Overcast,"200 Block Virginia AV Pittsburgh, PA 15211",40.43081004,-80.0095845,Mount Washington,3
15869,28.0,M,B,M,Friday,17,August,2018,77.48,Overcast,"200 Block East Ohio ST Pittsburgh, PA 15212",0.0,0.0,Allegheny Center,1
15870,44.0,M,W,M,Friday,17,August,2018,77.48,Overcast,"East ST & Hazlett ST Pittsburgh, PA 15214",40.47464488,-80.00517528,Northview Heights,1
15871,33.0,F,W,M,Friday,17,August,2018,77.48,Overcast,"800 Block Blossom WY Pittsburgh, PA 15212",40.45705079,-79.9972497,East Allegheny,1
15872,46.0,M,B,M,Friday,17,August,2018,77.48,Overcast,"7200 Block Frankstown AV Pittsburgh, PA 15208",40.45738892,-79.8962698,Homewood South,5
15873,58.0,M,B,M,Friday,17,August,2018,77.48,Overcast,"7200 Block Frankstown AV Pittsburgh, PA 15208",40.45738892,-79.8962698,Homewood South,5
15874,24.0,M,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"4700 Block Monongahela ST Pittsburgh, PA 15207",40.41349899,-79.94375259,Hazelwood,4
15875,24.0,M,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"1700 Block Belleau DR Pittsburgh, PA 15212",40.46031055,-80.00698339,Fineview,1
15876,47.0,M,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"1100 Block Hodgkiss ST Pittsburgh, PA 15212",40.46781412,-80.02518815,Marshall-Shadeland,1
15877,32.0,M,W,F,Saturday,18,August,2018,77.58,Mostly Cloudy,"1500 Block Federal ST Pittsburgh, PA 15212",40.45837683,-80.0073165,Central North Side,1
15878,31.0,M,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"Black ST & N Fairmount ST Pittsburgh, PA 15206",40.47027875,-79.93181416,East Liberty,5
15879,25.0,M,B,F,Saturday,18,August,2018,77.58,Mostly Cloudy,"Black ST & N Fairmount ST Pittsburgh, PA 15206",40.47027875,-79.93181416,East Liberty,5
15880,27.0,M,B,F,Saturday,18,August,2018,77.58,Mostly Cloudy,"400 Block N Highland AV Pittsburgh, PA 15206",40.46516578,-79.92217494,East Liberty,5
15881,19.0,M,W,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"East Commons & East Ohio ST Pittsburgh, PA 15212",40.453142,-80.00374088,Lincoln-Lemington-Belmar,1
15882,30.0,M,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"1400 Block Nixon ST Pittsburgh, PA 15233",40.45969964,-80.02838169,Manchester,1
15883,57.0,F,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"1400 Block 5th AV Pittsburgh, PA 15219",40.43837791,-79.98631336,Bluff,2
15884,34.0,M,B,F,Saturday,18,August,2018,77.58,Mostly Cloudy,"8000 Block Bennett ST Pittsburgh, PA 15221",40.4539326,-79.88411903,East Hills,5
15885,24.0,M,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"S 15th ST & Roland ST Pittsburgh, PA 15203",40.42856346,-79.98343851,South Side Flats,3
15886,25.0,M,W,F,Saturday,18,August,2018,77.58,Mostly Cloudy,"S 16th ST & Roland ST Pittsburgh, PA 15203",40.42854895,-79.98283976,South Side Flats,3
15887,23.0,M,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"1100 Block Smallman ST Pittsburgh, PA 15222",40.44562082,-79.99391314,Strip District,2
15888,23.0,F,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"1100 Block Smallman ST Pittsburgh, PA 15222",40.44562082,-79.99391314,Strip District,2
15889,59.0,F,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,"Brady ST & 2nd AV Pittsburgh, PA 15219",40.43581494,-79.9726355,Bluff,2
15890,56.0,F,B,M,Saturday,18,August,2018,77.58,Mostly Cloudy,Kedron ST,0.0,0.0,Homewood North,5
15891,24.0,M,W,M,Sunday,19,August,2018,73.65,Clear,"300 Block North Shore DR Pittsburgh, PA 15212",40.45491043,-80.00963385,Bluff,1
15892,29.0,F,B,F,Sunday,19,August,2018,73.65,Clear,"100 Block Jucunda ST Pittsburgh, PA 15210",40.41739906,-79.98821973,Knoxville,3
15893,19.0,M,B,M,Sunday,19,August,2018,73.65,Clear,"500 Block Warsaw ST Pittsburgh, PA 15221",40.44975154,-79.87947433,East Hills,5
15894,63.0,M,B,F,Sunday,19,August,2018,73.65,Clear,"1900 Block E Carson ST Pittsburgh, PA 15203",40.42847378,-79.97896829999999,South Side Flats,3
15895,32.0,M,B,F,Sunday,19,August,2018,73.65,Clear,"30 Block Mt Oliver ST Pittsburgh, PA 15210",40.42074111,-79.98733448,South Side Slopes,3
15896,35.0,U,W,F,Sunday,19,August,2018,73.65,Clear,"400 Block Winton ST Pittsburgh, PA 15211",0.0,0.0,Mount Washington,3
15897,39.0,F,W,M,Sunday,19,August,2018,73.65,Clear,"S 28th ST & Sarah ST Pittsburgh, PA 15203",40.42560506,-79.96649195,South Side Flats,3
15898,38.0,M,W,F,Sunday,19,August,2018,73.65,Clear,"1900 Block Smallman ST Pittsburgh, PA 15222",40.45131932,-79.98474682,Strip District,2
15899,36.0,M,W,F,Sunday,19,August,2018,73.65,Clear,"1900 Block Smallman ST Pittsburgh, PA 15222",40.45131932,-79.98474682,Strip District,2
15900,30.0,F,W,M,Sunday,19,August,2018,73.65,Clear,"Pearl ST & Choate WY Pittsburgh, PA 15224",40.46477008,-79.94829376,Bloomfield,5
15901,26.0,M,B,M,Sunday,19,August,2018,73.65,Clear,"5400 Block Baum BL Pittsburgh, PA 15206",40.45694405,-79.93850238,Homewood West,5
15902,33.0,M,B,M,Sunday,19,August,2018,73.65,Clear,"50 Block Grape ST Pittsburgh, PA 15210",40.41261504,-79.99016243,Knoxville,3
15903,40.0,M,W,M,Sunday,19,August,2018,73.65,Clear,"200 Block Meadow ST Pittsburgh, PA 15206",0.0,0.0,Larimer,5
15904,68.0,M,B,F,Sunday,19,August,2018,73.65,Clear,"5500 Block Centre AV Pittsburgh, PA 15232",40.45658778,-79.93646237,Shadyside,4
15905,31.0,F,W,F,Sunday,19,August,2018,73.65,Clear,"2100 Block Whited ST Pittsburgh, PA 15210",40.39629857,-80.00288399,Brookline,6
15906,38.0,M,W,F,Sunday,19,August,2018,73.65,Clear,"300 Block 6th AV Pittsburgh, PA 15222",40.44165871,-79.99945507,Central Business District,2
15907,47.0,M,B,M,Sunday,19,August,2018,73.65,Clear,"1400 Block 5th AV Pittsburgh, PA 15219",40.43837791,-79.98631336,Bluff,2
15908,35.0,F,W,M,Sunday,19,August,2018,73.65,Clear,"1100 Block Highwood ST Pittsburgh, PA 15212",40.46835222,-80.02526439,Marshall-Shadeland,1
15909,53.0,M,B,F,Sunday,19,August,2018,73.65,Clear,"6200 Block Penn AV Pittsburgh, PA 15206",0.0,0.0,East Liberty,5
15910,27.0,M,W,M,Sunday,19,August,2018,73.65,Clear,"1700 Block Larkins WY Pittsburgh, PA 15203",40.4274926413045,-79.98215128185579,South Side Flats,3
15911,35.0,F,W,F,Monday,20,August,2018,79.85,Mostly Cloudy,"100 Block E Agnew AV Pittsburgh, PA 15210",40.39522179,-79.98602074,Carrick,3
15912,28.0,M,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"700 Block Sherwood AV Pittsburgh, PA 15204",0.0,0.0,Sheraden,6
15913,61.0,M,B,F,Monday,20,August,2018,79.85,Mostly Cloudy,"1900 Block St Ives ST Pittsburgh, PA 15212",40.45949006,-80.0226488,California-Kirkbride,1
15914,56.0,F,B,F,Monday,20,August,2018,79.85,Mostly Cloudy,"P J Mc Ardle RDWY & Grandview AV Pittsburgh, PA 15211",40.43535741,-80.01293671,Mount Washington,3
15915,26.0,M,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"1800 Block Belleau ST Pittsburgh, PA 15214",40.46190494,-80.00680847,Fineview,1
15916,56.0,F,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"1400 Block 5th AV Pittsburgh, PA 15219",40.43837791,-79.98631336,Bluff,2
15917,54.0,F,W,M,Monday,20,August,2018,79.85,Mostly Cloudy,"East Ohio ST & Middle ST Pittsburgh, PA 15212",40.45376017,-79.99916241,East Allegheny,1
15918,22.0,F,B,F,Monday,20,August,2018,79.85,Mostly Cloudy,"4400 Block Penn AV Pittsburgh, PA 15224",40.46596692,-79.95326531,Central Lawrenceville,2
15919,28.0,M,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"Bennett ST & N Braddock AV Pittsburgh, PA 15221",40.45504041,-79.89038391,Homewood South,5
15920,33.0,F,W,M,Monday,20,August,2018,79.85,Mostly Cloudy,"Winston ST & Gertrude ST Pittsburgh, PA 15207",40.40476364,-79.94150292,Hazelwood,4
15921,44.0,M,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"7200 Block Frankstown AV Pittsburgh, PA 15208",40.45738892,-79.8962698,Homewood North,5
15922,52.0,M,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"7200 Block Frankstown AV Pittsburgh, PA 15208",40.45738892,-79.8962698,Homewood North,5
15923,29.0,M,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"2400 Block Chauncey DR Pittsburgh, PA 15219",40.44984081,-79.97462514,Bedford Dwellings,2
15924,50.0,M,B,M,Monday,20,August,2018,79.85,Mostly Cloudy,"Smithfield ST & 6th AV Pittsburgh, PA 15222",40.44146442,-79.99773448,Central Business District,2
